filename,mean_intensity,min_intensity,max_intensity,sum_intensity,well_ID,treatment,concentration,timestamp,hour,minutes,seconds,plate_position
240305134144P2_43h50m34s_H11_1W.tif,119.56469973169192,12,255,121209910,H11,AtezolizumabWT,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H12_1W.tif,110.89086075599748,11,255,112416719,H12,AtezolizumabFut8,0.61,43h50m34s,43,50,34,corner
240305134144P2_43h50m34s_H1_1W.tif,117.04405776515152,11,255,118654584,H1,DU145_w_NKcells,0.0,43h50m34s,43,50,34,corner
240305134144P2_43h50m34s_H2_1W.tif,117.49760199652778,11,255,119114369,H2,DU145_w_NKcells,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H3_1W.tif,118.65874664614898,11,255,120291491,H3,DU145_w_NKcells,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H4_1W.tif,114.76556680082072,11,255,116344741,H4,AtezolizumabNG,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H5_1W.tif,113.12353515625,9,255,114680115,H5,AtezolizumabWT,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H6_1W.tif,117.19550090751262,13,255,118808111,H6,AtezolizumabFut8,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H7_1W.tif,119.81999388415404,13,255,121468717,H7,AtezolizumabNG,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H8_1W.tif,121.60722557607323,12,255,123280541,H8,AtezolizumabWT,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_H9_1W.tif,121.93580531881314,12,255,123613642,H9,AtezolizumabFut8,0.61,43h50m34s,43,50,34,outer_well
240305134144P2_44h50m34s_A10_1W.tif,114.35369022253788,12,255,115927197,A10,AtezolizumabNG,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A11_1W.tif,124.15472301136364,10,255,125863092,A11,AtezolizumabWT,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A12_1W.tif,113.99012586805556,13,255,115558630,A12,AtezolizumabFut8,10000.0,44h50m34s,44,50,34,corner
240305134144P2_44h50m34s_A1_1W.tif,145.23634883996212,78,254,147234801,A1,media,0.0,44h50m34s,44,50,34,corner
240305134144P2_44h50m34s_A2_1W.tif,145.1834684738005,26,227,147181193,A2,media,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A3_1W.tif,147.56703559027778,28,179,149597558,A3,media,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A4_1W.tif,119.77128215751264,9,255,121419335,A4,AtezolizumabNG,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A5_1W.tif,114.4266206991793,8,255,116001131,A5,AtezolizumabWT,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A6_1W.tif,117.78142657039142,11,255,119402099,A6,AtezolizumabFut8,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A7_1W.tif,117.06134686710858,12,255,118672111,A7,AtezolizumabNG,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A8_1W.tif,122.07897825915404,10,255,123758785,A8,AtezolizumabWT,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_A9_1W.tif,116.586175228851,11,255,118190401,A9,AtezolizumabFut8,10000.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_B10_1W.tif,112.68311631944444,8,255,114233636,B10,AtezolizumabNG,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B11_1W.tif,115.91698133680556,7,255,117511999,B11,AtezolizumabWT,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B12_1W.tif,114.4698330965909,12,255,116044938,B12,AtezolizumabFut8,2500.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_B1_1W.tif,113.28496882891416,10,255,114843770,B1,media_w_NKcells,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_B2_1W.tif,111.33522529987374,12,255,112867198,B2,media_w_NKcells,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B3_1W.tif,111.41695667613637,11,255,112950054,B3,media_w_NKcells,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B4_1W.tif,113.76495028409092,12,255,115330356,B4,AtezolizumabNG,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B5_1W.tif,113.40110973011365,9,255,114961509,B5,AtezolizumabWT,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B6_1W.tif,109.61199889520202,12,255,111120260,B6,AtezolizumabFut8,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B7_1W.tif,113.13520359848484,11,255,114691944,B7,AtezolizumabNG,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B8_1W.tif,114.7325895675505,11,255,116311310,B8,AtezolizumabWT,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_B9_1W.tif,112.97250729955807,10,255,114527009,B9,AtezolizumabFut8,2500.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_C10_1W.tif,113.0838255602904,10,255,114639859,C10,AtezolizumabNG,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C11_1W.tif,112.61017104640152,12,255,114159687,C11,AtezolizumabWT,625.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_C12_1W.tif,110.60401475694444,11,255,112125926,C12,AtezolizumabFut8,625.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_C1_1W.tif,111.90467664930556,10,255,113444485,C1,media_w_NKcells,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_C2_1W.tif,113.52838245738636,12,255,115090533,C2,media_w_NKcells,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_C3_1W.tif,111.00782137784093,12,255,112535289,C3,media_w_NKcells,0.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C4_1W.tif,110.0579801925505,10,255,111572378,C4,AtezolizumabNG,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C5_1W.tif,111.87935310132576,9,255,113418813,C5,AtezolizumabWT,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C6_1W.tif,110.75807982165404,10,255,112282111,C6,AtezolizumabFut8,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C7_1W.tif,109.54907571811869,9,255,111056471,C7,AtezolizumabNG,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C8_1W.tif,112.20321279198232,11,255,113747129,C8,AtezolizumabWT,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_C9_1W.tif,113.0964202572601,10,255,114652627,C9,AtezolizumabFut8,625.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_D10_1W.tif,111.30015486900253,12,255,112831645,D10,AtezolizumabNG,156.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_D11_1W.tif,111.19281092171715,11,255,112722824,D11,AtezolizumabWT,156.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_D12_1W.tif,114.5133512863005,12,255,116089055,D12,AtezolizumabFut8,156.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_D1_1W.tif,110.94272904829543,10,255,112469301,D1,DU145_w_NKcells,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_D2_1W.tif,111.35562855113636,11,255,112887882,D2,DU145_w_NKcells,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_D3_1W.tif,110.47389717487374,9,255,111994018,D3,DU145_w_NKcells,0.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_D4_1W.tif,113.75639204545456,12,255,115321680,D4,AtezolizumabNG,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_D5_1W.tif,100.43054371843436,8,255,101812468,D5,AtezolizumabWT,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_D6_1W.tif,109.2099944760101,11,255,110712724,D6,AtezolizumabFut8,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_D7_1W.tif,113.9852450284091,13,255,115553682,D7,AtezolizumabNG,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_D8_1W.tif,110.72088265467173,10,255,112244402,D8,AtezolizumabWT,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_D9_1W.tif,111.65702335858586,12,255,113193424,D9,AtezolizumabFut8,156.0,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E10_1W.tif,110.5143584280303,12,255,112035036,E10,AtezolizumabNG,39.06,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_E11_1W.tif,110.54307035195708,12,255,112064143,E11,AtezolizumabWT,39.06,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_E12_1W.tif,116.60839745107324,13,255,118212929,E12,AtezolizumabFut8,39.06,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_E1_1W.tif,138.53099155618688,13,255,140437178,E1,DU145,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_E2_1W.tif,137.96989228219698,15,255,139868358,E2,DU145,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_E3_1W.tif,139.32249842171717,18,255,141239576,E3,DU145,0.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_E4_1W.tif,111.41961016414142,12,255,112952744,E4,AtezolizumabNG,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E5_1W.tif,110.17228535353536,10,255,111688256,E5,AtezolizumabWT,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E6_1W.tif,112.34574060921716,11,255,113891618,E6,AtezolizumabFut8,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E7_1W.tif,109.40410254892676,10,255,110909503,E7,AtezolizumabNG,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E8_1W.tif,113.5482303503788,13,255,115110654,E8,AtezolizumabWT,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_E9_1W.tif,112.04352509469696,11,255,113585244,E9,AtezolizumabFut8,39.06,44h50m34s,44,50,34,center
240305134144P2_44h50m34s_F10_1W.tif,109.83018564551767,10,255,111341449,F10,AtezolizumabNG,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F11_1W.tif,112.49720939867424,9,255,114045171,F11,AtezolizumabWT,9.77,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_F12_1W.tif,114.6860104955808,13,255,116264090,F12,AtezolizumabFut8,9.77,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_F1_1W.tif,139.87729640151514,15,255,141802008,F1,DU145,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_F2_1W.tif,139.3046233822601,14,255,141221455,F2,DU145,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_F3_1W.tif,136.98104679608585,15,255,138865906,F3,DU145,0.0,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F4_1W.tif,113.24979285037878,11,255,114808110,F4,AtezolizumabNG,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F5_1W.tif,110.47401949179292,10,255,111994142,F5,AtezolizumabWT,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F6_1W.tif,111.5434905697601,11,255,113078329,F6,AtezolizumabFut8,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F7_1W.tif,113.15857599431818,12,255,114715638,F7,AtezolizumabNG,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F8_1W.tif,112.75058692392676,13,255,114302035,F8,AtezolizumabWT,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_F9_1W.tif,108.59125138099748,4,255,110085467,F9,AtezolizumabFut8,9.77,44h50m34s,44,50,34,3rd_row
240305134144P2_44h50m34s_G10_1W.tif,113.60324041193182,11,255,115166421,G10,AtezolizumabNG,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G11_1W.tif,113.79733960700756,12,255,115363191,G11,AtezolizumabWT,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G12_1W.tif,118.35415778882576,11,255,119982711,G12,AtezolizumabFut8,2.44,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_G1_1W.tif,138.84444148516414,16,255,140754941,G1,DU145,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_G2_1W.tif,138.5032808554293,15,255,140409086,G2,DU145,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G3_1W.tif,135.4032532354798,11,255,137266402,G3,DU145,0.0,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G4_1W.tif,109.79413569286616,12,255,111304903,G4,AtezolizumabNG,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G5_1W.tif,110.81473918876264,12,255,112339550,G5,AtezolizumabWT,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G6_1W.tif,114.1480744949495,12,255,115718752,G6,AtezolizumabFut8,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G7_1W.tif,112.10130405618686,13,255,113643818,G7,AtezolizumabNG,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G8_1W.tif,113.9696072048611,13,255,115537829,G8,AtezolizumabWT,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_G9_1W.tif,115.6956725457702,11,255,117287645,G9,AtezolizumabFut8,2.44,44h50m34s,44,50,34,2nd_row
240305134144P2_44h50m34s_H10_1W.tif,116.84664121685606,10,255,118454451,H10,AtezolizumabNG,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H11_1W.tif,119.41952631786616,12,255,121062739,H11,AtezolizumabWT,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H12_1W.tif,110.47212160669191,10,255,111992218,H12,AtezolizumabFut8,0.61,44h50m34s,44,50,34,corner
240305134144P2_44h50m34s_H1_1W.tif,116.82284761679291,12,255,118430330,H1,DU145_w_NKcells,0.0,44h50m34s,44,50,34,corner
240305134144P2_44h50m34s_H2_1W.tif,119.39920099431818,10,255,121042134,H2,DU145_w_NKcells,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H3_1W.tif,120.59220229640152,13,255,122251551,H3,DU145_w_NKcells,0.0,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H4_1W.tif,116.76736604324496,11,255,118374085,H4,AtezolizumabNG,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H5_1W.tif,113.07409150094696,11,255,114629991,H5,AtezolizumabWT,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H6_1W.tif,119.12450086805556,12,255,120763654,H6,AtezolizumabFut8,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H7_1W.tif,119.25447739109848,9,255,120895419,H7,AtezolizumabNG,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H8_1W.tif,121.28071634311868,13,255,122949539,H8,AtezolizumabWT,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_44h50m34s_H9_1W.tif,121.61107461332072,12,255,123284443,H9,AtezolizumabFut8,0.61,44h50m34s,44,50,34,outer_well
240305134144P2_45h50m34s_A10_1W.tif,114.00882457386363,12,255,115577586,A10,AtezolizumabNG,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A11_1W.tif,123.94517735953283,12,255,125650663,A11,AtezolizumabWT,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A12_1W.tif,113.69448390151516,12,255,115258920,A12,AtezolizumabFut8,10000.0,45h50m34s,45,50,34,corner
240305134144P2_45h50m34s_A1_1W.tif,149.40488774463384,84,242,151460699,A1,media,0.0,45h50m34s,45,50,34,corner
240305134144P2_45h50m34s_A2_1W.tif,142.38333234690657,61,199,144342527,A2,media,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A3_1W.tif,144.6463028724747,93,240,146636636,A3,media,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A4_1W.tif,119.35920138888888,10,255,121001584,A4,AtezolizumabNG,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A5_1W.tif,114.37353614267676,11,255,115947316,A5,AtezolizumabWT,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A6_1W.tif,117.52370876736111,11,255,119140835,A6,AtezolizumabFut8,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A7_1W.tif,116.55225891729798,11,255,118156018,A7,AtezolizumabNG,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A8_1W.tif,121.46976700599748,10,255,123141191,A8,AtezolizumabWT,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_A9_1W.tif,116.15018544823232,11,255,117748412,A9,AtezolizumabFut8,10000.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_B10_1W.tif,112.3952878393308,8,255,113941847,B10,AtezolizumabNG,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B11_1W.tif,115.5881895123106,7,255,117178683,B11,AtezolizumabWT,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B12_1W.tif,116.51277028093436,13,255,118115986,B12,AtezolizumabFut8,2500.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_B1_1W.tif,112.80612571022728,12,255,114358338,B1,media_w_NKcells,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_B2_1W.tif,111.23909702493688,10,255,112769747,B2,media_w_NKcells,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B3_1W.tif,111.35183968592172,10,255,112884041,B3,media_w_NKcells,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B4_1W.tif,113.51726148200756,11,255,115079259,B4,AtezolizumabNG,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B5_1W.tif,111.4586519491793,7,255,112992323,B5,AtezolizumabWT,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B6_1W.tif,111.64425110479796,11,255,113180476,B6,AtezolizumabFut8,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B7_1W.tif,113.06935073390152,13,255,114625185,B7,AtezolizumabNG,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B8_1W.tif,114.3142548532197,10,255,115887219,B8,AtezolizumabWT,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_B9_1W.tif,112.69150587910352,12,255,114242141,B9,AtezolizumabFut8,2500.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_C10_1W.tif,113.05137409248738,10,255,114606961,C10,AtezolizumabNG,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C11_1W.tif,112.41007043087122,12,255,113956833,C11,AtezolizumabWT,625.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_C12_1W.tif,112.50054154829546,8,255,114048549,C12,AtezolizumabFut8,625.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_C1_1W.tif,111.63836805555556,10,255,113174512,C1,media_w_NKcells,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_C2_1W.tif,113.39596650094695,12,255,114956295,C2,media_w_NKcells,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_C3_1W.tif,112.94073153409092,10,255,114494796,C3,media_w_NKcells,0.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C4_1W.tif,109.93796460700756,10,255,111450711,C4,AtezolizumabNG,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C5_1W.tif,113.7325895675505,10,255,115297550,C5,AtezolizumabWT,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C6_1W.tif,110.5006865530303,10,255,112021176,C6,AtezolizumabFut8,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C7_1W.tif,111.83683416193182,9,255,113375709,C7,AtezolizumabNG,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C8_1W.tif,112.04575540561868,10,255,113587505,C8,AtezolizumabWT,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_C9_1W.tif,112.84773417771464,10,255,114400519,C9,AtezolizumabFut8,625.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_D10_1W.tif,111.24440696022728,12,255,112775130,D10,AtezolizumabNG,156.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_D11_1W.tif,111.06677024147729,11,255,112595049,D11,AtezolizumabWT,156.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_D12_1W.tif,114.08907433712122,12,255,115658940,D12,AtezolizumabFut8,156.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_D1_1W.tif,110.74264125631314,10,255,112266460,D1,DU145_w_NKcells,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_D2_1W.tif,111.32575461647728,10,255,112857597,D2,DU145_w_NKcells,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_D3_1W.tif,112.59056186868686,8,255,114139808,D3,DU145_w_NKcells,0.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_D4_1W.tif,113.39652383207071,11,255,114956860,D4,AtezolizumabNG,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_D5_1W.tif,98.45098544034092,7,255,99805671,D5,AtezolizumabWT,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_D6_1W.tif,111.4710631707702,11,255,113004905,D6,AtezolizumabFut8,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_D7_1W.tif,111.56500157828285,12,255,113100136,D7,AtezolizumabNG,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_D8_1W.tif,110.85777698863636,11,255,112383180,D8,AtezolizumabWT,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_D9_1W.tif,111.48130030776515,10,255,113015283,D9,AtezolizumabFut8,156.0,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E10_1W.tif,112.54196456755052,13,255,114090542,E10,AtezolizumabNG,39.06,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_E11_1W.tif,112.49775883838385,14,255,114045728,E11,AtezolizumabWT,39.06,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_E12_1W.tif,116.35854738794193,13,255,117959641,E12,AtezolizumabFut8,39.06,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_E1_1W.tif,137.94337910353536,13,255,139841480,E1,DU145,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_E2_1W.tif,137.77889342645202,13,255,139674731,E2,DU145,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_E3_1W.tif,136.57480666035354,15,255,138454076,E3,DU145,0.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_E4_1W.tif,110.91618726325756,12,255,112442394,E4,AtezolizumabNG,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E5_1W.tif,109.95143722380053,11,255,111464369,E5,AtezolizumabWT,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E6_1W.tif,112.02280717329543,13,255,113564241,E6,AtezolizumabFut8,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E7_1W.tif,111.6294862689394,11,255,113165508,E7,AtezolizumabNG,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E8_1W.tif,113.36993272569444,12,255,114929903,E8,AtezolizumabWT,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_E9_1W.tif,111.86179075915403,9,255,113401009,E9,AtezolizumabFut8,39.06,45h50m34s,45,50,34,center
240305134144P2_45h50m34s_F10_1W.tif,112.1322906802399,9,255,113675231,F10,AtezolizumabNG,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F11_1W.tif,112.36847774621212,7,255,113914668,F11,AtezolizumabWT,9.77,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_F12_1W.tif,116.49617069128789,13,255,118099158,F12,AtezolizumabFut8,9.77,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_F1_1W.tif,139.43442826704546,15,255,141353046,F1,DU145,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_F2_1W.tif,139.08317155934344,16,255,140996956,F2,DU145,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_F3_1W.tif,134.45617207228534,18,255,136306289,F3,DU145,0.0,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F4_1W.tif,113.0220732717803,10,255,114577257,F4,AtezolizumabNG,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F5_1W.tif,110.17025528724749,10,255,111686198,F5,AtezolizumabWT,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F6_1W.tif,111.27779454703284,10,255,112808977,F6,AtezolizumabFut8,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F7_1W.tif,112.90437874842172,12,255,114457943,F7,AtezolizumabNG,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F8_1W.tif,112.50755701546716,9,255,114055661,F8,AtezolizumabWT,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_F9_1W.tif,108.44002919823232,4,255,109932164,F9,AtezolizumabFut8,9.77,45h50m34s,45,50,34,3rd_row
240305134144P2_45h50m34s_G10_1W.tif,113.0713620580808,12,255,114627224,G10,AtezolizumabNG,2.44,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G11_1W.tif,113.52548926767676,12,255,115087600,G11,AtezolizumabWT,2.44,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G12_1W.tif,118.12321358112374,12,255,119748589,G12,AtezolizumabFut8,2.44,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_G1_1W.tif,141.00073686079546,13,255,142940907,G1,DU145,0.0,45h50m34s,45,50,34,outer_well
240305134144P2_45h50m34s_G2_1W.tif,138.26053010574495,18,255,140162995,G2,DU145,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G3_1W.tif,137.7408725931187,16,255,139636187,G3,DU145,0.0,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G4_1W.tif,111.87133246527776,11,255,113410682,G4,AtezolizumabNG,2.44,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G5_1W.tif,110.93195628156566,9,255,112458380,G5,AtezolizumabWT,2.44,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G6_1W.tif,113.826409603851,13,255,115392661,G6,AtezolizumabFut8,2.44,45h50m34s,45,50,34,2nd_row
240305134144P2_45h50m34s_G7_1W.tif,111.83984177714646,13,255,113378758,G7,AtezolizumabNG,2.44,45h50m34s,45,50,34,2nd_row
