filename,mean_intensity,min_intensity,max_intensity,well_ID,treatment,concentration,timestamp,hour,minutes,seconds,plate_position
240305134144P2_64h53m31s_B10_1B.tif,74.22279040404041,49,204,B10,AtezolizumabNG,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B11_1B.tif,72.55489662247474,46,255,B11,AtezolizumabWT,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B12_1B.tif,75.33350497159091,48,255,B12,AtezolizumabFut8,2500.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_B1_1B.tif,79.90678069760101,53,255,B1,media_w_NKcells,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_B2_1B.tif,78.49766907354798,54,255,B2,media_w_NKcells,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B3_1B.tif,80.52117069128788,54,255,B3,media_w_NKcells,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B4_1B.tif,73.75342586016414,46,255,B4,AtezolizumabNG,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B5_1B.tif,74.27099116161617,46,219,B5,AtezolizumabWT,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B6_1B.tif,76.09866832386363,45,222,B6,AtezolizumabFut8,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B7_1B.tif,75.5781003393308,46,237,B7,AtezolizumabNG,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B8_1B.tif,73.63185862531566,48,201,B8,AtezolizumabWT,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_B9_1B.tif,74.48415897253788,51,230,B9,AtezolizumabFut8,2500.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_C10_1B.tif,72.54125927241162,49,217,C10,AtezolizumabNG,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C11_1B.tif,73.08135554766415,45,230,C11,AtezolizumabWT,625.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_C12_1B.tif,74.27963028724747,27,236,C12,AtezolizumabFut8,625.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_C1_1B.tif,79.24379734848485,55,229,C1,media_w_NKcells,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_C2_1B.tif,78.6595673532197,55,255,C2,media_w_NKcells,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_C3_1B.tif,79.57461134785353,56,248,C3,media_w_NKcells,0.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C4_1B.tif,72.64398871527777,47,255,C4,AtezolizumabNG,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C5_1B.tif,74.1236910116793,47,208,C5,AtezolizumabWT,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C6_1B.tif,73.28200264362374,48,229,C6,AtezolizumabFut8,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C7_1B.tif,74.8169310290404,44,240,C7,AtezolizumabNG,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C8_1B.tif,71.56885258838383,46,243,C8,AtezolizumabWT,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_C9_1B.tif,74.75049222695706,41,238,C9,AtezolizumabFut8,625.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_D10_1B.tif,72.94306837910354,42,247,D10,AtezolizumabNG,156.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_D11_1B.tif,74.69430930397728,46,223,D11,AtezolizumabWT,156.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_D12_1B.tif,74.89160353535354,51,216,D12,AtezolizumabFut8,156.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_D1_1B.tif,73.20564532039141,18,255,D1,DU145_w_NKcells,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_D2_1B.tif,73.17856297348484,43,239,D2,DU145_w_NKcells,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_D3_1B.tif,71.51788884943181,43,216,D3,DU145_w_NKcells,0.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_D4_1B.tif,76.03497277462121,43,255,D4,AtezolizumabNG,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_D5_1B.tif,72.69292830650252,45,231,D5,AtezolizumabWT,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_D6_1B.tif,74.83919270833333,46,205,D6,AtezolizumabFut8,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_D7_1B.tif,74.88695253314394,47,211,D7,AtezolizumabNG,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_D8_1B.tif,72.57645399305555,46,197,D8,AtezolizumabWT,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_D9_1B.tif,74.69673492739899,43,221,D9,AtezolizumabFut8,156.0,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E10_1B.tif,74.47353121054293,42,203,E10,AtezolizumabNG,39.06,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_E11_1B.tif,74.35331143465909,47,217,E11,AtezolizumabWT,39.06,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_E12_1B.tif,72.42036478061868,47,226,E12,AtezolizumabFut8,39.06,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_E1_1B.tif,47.569425702335856,32,64,E1,DU145,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_E2_1B.tif,47.41871448863636,32,69,E2,DU145,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_E3_1B.tif,46.81809797190657,33,64,E3,DU145,0.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_E4_1B.tif,75.9833678582702,49,243,E4,AtezolizumabNG,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E5_1B.tif,72.7036251183712,49,210,E5,AtezolizumabWT,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E6_1B.tif,76.64733763415404,49,232,E6,AtezolizumabFut8,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E7_1B.tif,74.78279178503787,42,206,E7,AtezolizumabNG,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E8_1B.tif,74.3061405066288,45,219,E8,AtezolizumabWT,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_E9_1B.tif,74.88168994633838,46,255,E9,AtezolizumabFut8,39.06,64h53m31s,64,53,31,center
240305134144P2_64h53m31s_F10_1B.tif,73.75850694444445,45,215,F10,AtezolizumabNG,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F11_1B.tif,73.0498352667298,46,210,F11,AtezolizumabWT,9.77,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_F12_1B.tif,72.27668383049243,43,200,F12,AtezolizumabFut8,9.77,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_F1_1B.tif,46.83900035511363,31,67,F1,DU145,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_F2_1B.tif,47.79333767361111,31,71,F2,DU145,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_F3_1B.tif,46.92399384469697,33,69,F3,DU145,0.0,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F4_1B.tif,75.16919290561869,47,226,F4,AtezolizumabNG,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F5_1B.tif,74.09762468434343,37,255,F5,AtezolizumabWT,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F6_1B.tif,74.56944937657828,45,201,F6,AtezolizumabFut8,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F7_1B.tif,75.38966323390152,47,254,F7,AtezolizumabNG,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F8_1B.tif,74.79976424400253,44,221,F8,AtezolizumabWT,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_F9_1B.tif,74.5920592645202,30,255,F9,AtezolizumabFut8,9.77,64h53m31s,64,53,31,3rd_row
240305134144P2_64h53m31s_G10_1B.tif,73.92200126262627,48,243,G10,AtezolizumabNG,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G11_1B.tif,73.78533183396465,33,255,G11,AtezolizumabWT,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G12_1B.tif,72.56960029987374,48,240,G12,AtezolizumabFut8,2.44,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_G1_1B.tif,46.251113675820704,32,64,G1,DU145,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_G2_1B.tif,47.68076171875,33,67,G2,DU145,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G3_1B.tif,47.24487847222223,27,69,G3,DU145,0.0,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G4_1B.tif,74.90485716540404,45,209,G4,AtezolizumabNG,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G5_1B.tif,73.3228851010101,46,227,G5,AtezolizumabWT,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G6_1B.tif,74.91497987689394,46,205,G6,AtezolizumabFut8,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G7_1B.tif,74.09380425347223,30,242,G7,AtezolizumabNG,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G8_1B.tif,75.53440064709596,47,255,G8,AtezolizumabWT,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_G9_1B.tif,71.89496034564394,47,255,G9,AtezolizumabFut8,2.44,64h53m31s,64,53,31,2nd_row
240305134144P2_64h53m31s_H10_1B.tif,75.29184126420455,47,255,H10,AtezolizumabNG,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H11_1B.tif,73.66421736900253,49,242,H11,AtezolizumabWT,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H12_1B.tif,76.27102765940657,51,214,H12,AtezolizumabFut8,0.61,64h53m31s,64,53,31,corner
240305134144P2_64h53m31s_H1_1B.tif,72.57705472695707,41,221,H1,DU145_w_NKcells,0.0,64h53m31s,64,53,31,corner
240305134144P2_64h53m31s_H2_1B.tif,74.08256194760101,47,233,H2,DU145_w_NKcells,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H3_1B.tif,71.83359572285353,46,200,H3,DU145_w_NKcells,0.0,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H4_1B.tif,76.40393091066919,47,229,H4,AtezolizumabNG,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H5_1B.tif,74.43214271622475,48,224,H5,AtezolizumabWT,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H6_1B.tif,75.52383207070707,47,255,H6,AtezolizumabFut8,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H7_1B.tif,74.71689354482324,46,255,H7,AtezolizumabNG,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H8_1B.tif,74.39887448705808,49,234,H8,AtezolizumabWT,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_64h53m31s_H9_1B.tif,71.85911754261363,48,224,H9,AtezolizumabFut8,0.61,64h53m31s,64,53,31,outer_well
240305134144P2_65h53m32s_A10_1B.tif,74.86500651041666,48,214,A10,AtezolizumabNG,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A11_1B.tif,69.92322640467172,49,209,A11,AtezolizumabWT,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A12_1B.tif,75.96805851483586,50,255,A12,AtezolizumabFut8,10000.0,65h53m32s,65,53,32,corner
240305134144P2_65h53m32s_A1_1B.tif,59.31082997948232,44,76,A1,media,0.0,65h53m32s,65,53,32,corner
240305134144P2_65h53m32s_A2_1B.tif,58.87762882733586,44,73,A2,media,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A3_1B.tif,58.6437864977904,43,75,A3,media,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A4_1B.tif,73.4841550268308,45,254,A4,AtezolizumabNG,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A5_1B.tif,72.96932903251263,45,196,A5,AtezolizumabWT,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A6_1B.tif,74.12808652935605,51,220,A6,AtezolizumabFut8,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A7_1B.tif,72.97832425820707,45,192,A7,AtezolizumabNG,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A8_1B.tif,74.80691386521465,47,234,A8,AtezolizumabWT,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_A9_1B.tif,73.47427004419193,50,216,A9,AtezolizumabFut8,10000.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_B10_1B.tif,74.15065597380051,49,248,B10,AtezolizumabNG,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B11_1B.tif,72.40671559343434,46,255,B11,AtezolizumabWT,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B12_1B.tif,75.28570470328283,50,232,B12,AtezolizumabFut8,2500.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_B1_1B.tif,79.7198824179293,53,255,B1,media_w_NKcells,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_B2_1B.tif,78.37959181660354,54,255,B2,media_w_NKcells,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B3_1B.tif,80.44208293876262,55,255,B3,media_w_NKcells,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B4_1B.tif,73.58816978377526,47,244,B4,AtezolizumabNG,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B5_1B.tif,74.11043540877525,44,211,B5,AtezolizumabWT,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B6_1B.tif,75.87953657670455,49,237,B6,AtezolizumabFut8,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B7_1B.tif,75.44493272569444,46,249,B7,AtezolizumabNG,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B8_1B.tif,73.5446318655303,46,179,B8,AtezolizumabWT,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_B9_1B.tif,74.40428109217171,50,206,B9,AtezolizumabFut8,2500.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_C10_1B.tif,72.2280914614899,46,206,C10,AtezolizumabNG,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C11_1B.tif,73.04958076862374,46,189,C11,AtezolizumabWT,625.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_C12_1B.tif,74.08681739267676,28,229,C12,AtezolizumabFut8,625.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_C1_1B.tif,79.07956814236111,55,242,C1,media_w_NKcells,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_C2_1B.tif,78.44903823390152,55,255,C2,media_w_NKcells,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_C3_1B.tif,79.46983408301767,56,255,C3,media_w_NKcells,0.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C4_1B.tif,72.5127071496212,47,237,C4,AtezolizumabNG,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C5_1B.tif,73.93145024463384,47,208,C5,AtezolizumabWT,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C6_1B.tif,73.11577986900252,49,215,C6,AtezolizumabFut8,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C7_1B.tif,74.77704683554293,43,255,C7,AtezolizumabNG,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C8_1B.tif,71.43263691603535,46,196,C8,AtezolizumabWT,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_C9_1B.tif,74.62536004577021,46,255,C9,AtezolizumabFut8,625.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_D10_1B.tif,72.87198745265151,46,231,D10,AtezolizumabNG,156.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_D11_1B.tif,74.65312894570707,47,218,D11,AtezolizumabWT,156.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_D12_1B.tif,74.84105014993686,47,255,D12,AtezolizumabFut8,156.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_D1_1B.tif,72.93309067234848,19,237,D1,DU145_w_NKcells,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_D2_1B.tif,72.98114050662879,44,214,D2,DU145_w_NKcells,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_D3_1B.tif,71.27705275410354,43,189,D3,DU145_w_NKcells,0.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_D4_1B.tif,76.0249358822601,46,233,D4,AtezolizumabNG,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_D5_1B.tif,72.81132911142677,44,230,D5,AtezolizumabWT,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_D6_1B.tif,74.70005425347222,44,231,D6,AtezolizumabFut8,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_D7_1B.tif,74.67680614741161,46,229,D7,AtezolizumabNG,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_D8_1B.tif,72.34234335542929,44,195,D8,AtezolizumabWT,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_D9_1B.tif,74.570550228851,43,220,D9,AtezolizumabFut8,156.0,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E10_1B.tif,74.44775686553031,47,212,E10,AtezolizumabNG,39.06,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_E11_1B.tif,74.15158321496212,48,204,E11,AtezolizumabWT,39.06,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_E12_1B.tif,72.3313871133207,45,251,E12,AtezolizumabFut8,39.06,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_E1_1B.tif,47.61894038036616,33,65,E1,DU145,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_E2_1B.tif,47.36290542140152,33,69,E2,DU145,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_E3_1B.tif,46.74613616635101,32,70,E3,DU145,0.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_E4_1B.tif,75.94685823074495,47,255,E4,AtezolizumabNG,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E5_1B.tif,72.64294014362373,45,255,E5,AtezolizumabWT,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E6_1B.tif,76.37300248579545,47,255,E6,AtezolizumabFut8,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E7_1B.tif,74.51067708333333,43,213,E7,AtezolizumabNG,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E8_1B.tif,74.09027383207071,46,208,E8,AtezolizumabWT,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_E9_1B.tif,74.61440577651516,47,237,E9,AtezolizumabFut8,39.06,65h53m32s,65,53,32,center
240305134144P2_65h53m32s_F10_1B.tif,73.67608408301767,42,209,F10,AtezolizumabNG,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F11_1B.tif,72.85358664772727,47,207,F11,AtezolizumabWT,9.77,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_F12_1B.tif,72.23884351325758,45,216,F12,AtezolizumabFut8,9.77,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_F1_1B.tif,46.760318023989896,33,66,F1,DU145,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_F2_1B.tif,47.709565380366165,32,65,F2,DU145,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_F3_1B.tif,46.90828795770202,32,65,F3,DU145,0.0,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F4_1B.tif,74.92811217645202,44,211,F4,AtezolizumabNG,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F5_1B.tif,73.90786971275253,42,249,F5,AtezolizumabWT,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F6_1B.tif,74.37613735006313,47,227,F6,AtezolizumabFut8,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F7_1B.tif,75.10035018150252,48,198,F7,AtezolizumabNG,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F8_1B.tif,74.75905539772727,41,255,F8,AtezolizumabWT,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_F9_1B.tif,74.38180733112374,32,233,F9,AtezolizumabFut8,9.77,65h53m32s,65,53,32,3rd_row
240305134144P2_65h53m32s_G10_1B.tif,73.79741654829546,46,221,G10,AtezolizumabNG,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G11_1B.tif,73.75266236584596,31,232,G11,AtezolizumabWT,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G12_1B.tif,72.5730774542298,48,210,G12,AtezolizumabFut8,2.44,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_G1_1B.tif,46.15943418560606,33,63,G1,DU145,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_G2_1B.tif,47.60721472537879,33,65,G2,DU145,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G3_1B.tif,47.233641098484846,32,74,G3,DU145,0.0,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G4_1B.tif,74.81622967960858,48,193,G4,AtezolizumabNG,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G5_1B.tif,73.1683682528409,43,255,G5,AtezolizumabWT,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G6_1B.tif,74.85383029513889,44,200,G6,AtezolizumabFut8,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G7_1B.tif,73.87811513573233,30,201,G7,AtezolizumabNG,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G8_1B.tif,75.51674952651516,47,213,G8,AtezolizumabWT,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_G9_1B.tif,71.75381056660353,47,255,G9,AtezolizumabFut8,2.44,65h53m32s,65,53,32,2nd_row
240305134144P2_65h53m32s_H10_1B.tif,75.32650923295455,49,248,H10,AtezolizumabNG,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H11_1B.tif,73.68684205334596,47,255,H11,AtezolizumabWT,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H12_1B.tif,76.17420592645202,50,196,H12,AtezolizumabFut8,0.61,65h53m32s,65,53,32,corner
240305134144P2_65h53m32s_H1_1B.tif,72.42279928188131,42,238,H1,DU145_w_NKcells,0.0,65h53m32s,65,53,32,corner
240305134144P2_65h53m32s_H2_1B.tif,73.9093473800505,48,218,H2,DU145_w_NKcells,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H3_1B.tif,71.82844262941919,40,255,H3,DU145_w_NKcells,0.0,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H4_1B.tif,76.33896287089647,49,245,H4,AtezolizumabNG,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H5_1B.tif,74.45034820864899,44,206,H5,AtezolizumabWT,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H6_1B.tif,75.45489070391415,45,200,H6,AtezolizumabFut8,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H7_1B.tif,74.54662543402777,48,222,H7,AtezolizumabNG,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H8_1B.tif,74.33210029987374,51,211,H8,AtezolizumabWT,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_65h53m32s_H9_1B.tif,71.81264993686868,48,246,H9,AtezolizumabFut8,0.61,65h53m32s,65,53,32,outer_well
240305134144P2_69h05m36s_A10_1B.tif,75.51581833964646,50,217,A10,AtezolizumabNG,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A11_1B.tif,70.21710069444444,43,175,A11,AtezolizumabWT,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A12_1B.tif,75.96077769886364,46,255,A12,AtezolizumabFut8,10000.0,69h05m36s,69,5,36,corner
240305134144P2_69h05m36s_A1_1B.tif,59.99332978219697,44,74,A1,media,0.0,69h05m36s,69,5,36,corner
240305134144P2_69h05m36s_A2_1B.tif,59.50316347064394,43,73,A2,media,0.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A3_1B.tif,59.29605725220959,44,73,A3,media,0.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A4_1B.tif,73.91260456123737,44,218,A4,AtezolizumabNG,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A5_1B.tif,73.32039437342172,48,244,A5,AtezolizumabWT,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A6_1B.tif,74.1817017834596,52,205,A6,AtezolizumabFut8,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A7_1B.tif,73.22216303661617,48,200,A7,AtezolizumabNG,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A8_1B.tif,75.06893347537878,51,234,A8,AtezolizumabWT,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_A9_1B.tif,73.44800149936869,52,201,A9,AtezolizumabFut8,10000.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_B10_1B.tif,74.33188229955807,49,219,B10,AtezolizumabNG,2500.0,69h05m36s,69,5,36,2nd_row
240305134144P2_69h05m36s_B11_1B.tif,72.52694917929293,47,255,B11,AtezolizumabWT,2500.0,69h05m36s,69,5,36,2nd_row
240305134144P2_69h05m36s_B12_1B.tif,75.39171894728536,48,255,B12,AtezolizumabFut8,2500.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_B1_1B.tif,80.20155164930556,55,255,B1,media_w_NKcells,0.0,69h05m36s,69,5,36,outer_well
240305134144P2_69h05m36s_B2_1B.tif,78.75952986900252,54,255,B2,media_w_NKcells,0.0,69h05m36s,69,5,36,2nd_row
240305134144P2_69h05m36s_B3_1B.tif,80.69314038825758,56,255,B3,media_w_NKcells,0.0,69h05m36s,69,5,36,2nd_row
240305134144P2_69h05m36s_B4_1B.tif,73.91139421559343,49,232,B4,AtezolizumabNG,2500.0,69h05m36s,69,5,36,2nd_row
240305134144P2_69h05m36s_B5_1B.tif,74.23220782039141,46,211,B5,AtezolizumabWT,2500.0,69h05m36s,69,5,36,2nd_row
